region,ym,d,minTemp,maxTemp,weather
광주,200612,24,-1.0,10.0,구름많음/안개
광주,200612,25,3.0,17.0,구름조금
광주,200612,26,3.0,16.0,맑음
광주,200612,27,2.0,8.0,구름많음/안개
광주,200612,28,-5.0,2.0,구름많음/눈
광주,200612,29,-8.0,1.0,맑음/눈
광주,200612,30,-6.0,5.0,구름조금
광주,200612,31,-2.0,9.0,구름조금
광주,200701,1,-1.0,4.0,흐림/비
광주,200701,2,1.0,9.0,구름많음/안개
광주,200701,3,0.0,10.0,구름많음/안개
광주,200701,4,3.0,12.0,구름조금
광주,200701,5,1.0,11.0,구름많음
광주,200701,6,-2.0,5.0,흐림/눈
광주,200701,7,-2.0,3.0,흐림/진눈개비
광주,200701,8,-1.0,4.0,구름조금
광주,200701,9,-2.0,6.0,구름조금
광주,200701,10,-2.0,7.0,구름조금/안개
광주,200701,11,-3.0,7.0,구름조금/안개
광주,200701,12,-1.0,5.0,구름많음/안개
광주,200701,13,-4.0,3.0,구름조금
광주,200701,14,-5.0,7.0,맑음
광주,200701,15,-2.0,9.0,구름조금
광주,200701,16,3.0,8.0,흐림/안개
광주,200701,17,1.0,8.0,구름조금/안개
광주,200701,18,0.0,8.0,맑음/안개
광주,200701,19,-4.0,8.0,구름조금
광주,200701,20,-1.0,8.0,구름조금
광주,200701,21,-3.0,11.0,구름조금
광주,200701,22,0.0,8.0,구름조금/안개
광주,200701,23,-1.0,10.0,구름많음/안개
광주,200701,24,1.0,9.0,맑음/안개
광주,200701,25,-3.0,8.0,구름조금/안개
광주,200701,26,-2.0,3.0,흐림/안개/눈
광주,200701,27,0.0,6.0,구름많음/눈
광주,200701,28,0.0,4.0,구름많음/눈
광주,200701,29,-4.0,6.0,맑음
광주,200701,30,-2.0,6.0,구름많음/진눈개비
광주,200701,31,-3.0,5.0,구름많음/비
광주,200702,1,-4.0,1.0,구름많음/눈
광주,200702,2,-5.0,1.0,구름조금/눈
광주,200702,3,-4.0,9.0,구름조금
광주,200702,4,-1.0,13.0,맑음
광주,200702,5,-1.0,13.0,구름조금/안개
광주,200702,6,3.0,17.0,맑음/안개
광주,200702,7,2.0,17.0,구름많음/안개
광주,200702,8,9.0,12.0,흐림/안개/이슬비
광주,200702,9,5.0,9.0,구름많음
광주,200702,10,2.0,9.0,구름많음/안개
광주,200702,11,0.0,8.0,맑음
광주,200702,12,-3.0,11.0,맑음
광주,200702,13,0.0,12.0,구름많음/비
광주,200702,14,0.0,11.0,구름많음/이슬비
광주,200702,15,-1.0,7.0,맑음
광주,200702,16,0.0,12.0,구름많음
광주,200702,17,5.0,8.0,흐림/비
광주,200702,18,3.0,14.0,구름조금
광주,200702,19,0.0,13.0,맑음
광주,200702,20,-1.0,14.0,맑음
광주,200702,21,0.0,16.0,맑음/안개
광주,200702,22,2.0,16.0,구름조금
광주,200702,23,2.0,10.0,맑음
광주,200702,24,-1.0,13.0,구름많음
광주,200702,25,5.0,14.0,구름많음
광주,200702,26,3.0,16.0,맑음
광주,200702,27,2.0,16.0,맑음/안개
광주,200702,28,4.0,17.0,맑음
광주,200703,1,3.0,17.0,구름많음
광주,200703,2,8.0,14.0,흐림/비
광주,200703,3,12.0,18.0,흐림/안개/비
광주,200703,4,7.0,17.0,흐림/비
광주,200703,5,-2.0,7.0,흐림/우박/비
광주,200703,6,-4.0,2.0,구름많음/눈
광주,200703,7,-2.0,4.0,구름많음/눈
광주,200703,8,-1.0,8.0,구름많음/눈
광주,200703,9,-1.0,12.0,맑음
광주,200703,10,0.0,12.0,구름조금
광주,200703,11,-3.0,6.0,구름조금/비
광주,200703,12,1.0,11.0,구름조금
광주,200703,13,2.0,12.0,구름조금
광주,200703,14,3.0,13.0,흐림
광주,200703,15,7.0,15.0,구름많음
광주,200703,16,5.0,14.0,구름많음/안개
광주,200703,17,3.0,14.0,구름조금/안개
광주,200703,18,4.0,13.0,구름조금
광주,200703,19,2.0,13.0,구름많음
광주,200703,20,3.0,14.0,맑음
광주,200703,21,2.0,15.0,구름조금/안개
광주,200703,22,3.0,18.0,맑음/안개
광주,200703,23,4.0,21.0,구름많음/안개/비
광주,200703,24,9.0,14.0,흐림/안개/비
광주,200703,25,6.0,17.0,구름조금
광주,200703,26,4.0,21.0,구름조금/안개
광주,200703,27,8.0,17.0,구름많음/황사
광주,200703,28,5.0,19.0,구름많음/소나기/안개/황사
광주,200703,29,8.0,22.0,구름많음/안개/천둥번개/비
광주,200703,30,8.0,20.0,구름조금
광주,200703,31,9.0,15.0,구름많음/안개/비
광주,200704,1,7.0,13.0,흐림/황사/비
광주,200704,2,4.0,12.0,구름조금
광주,200704,3,4.0,10.0,구름조금
광주,200704,4,4.0,11.0,맑음
광주,200704,5,2.0,17.0,구름조금
광주,200704,6,7.0,18.0,구름조금
광주,200704,7,5.0,18.0,구름조금/안개
광주,200704,8,7.0,17.0,구름조금/안개
광주,200704,9,4.0,18.0,맑음
광주,200704,10,5.0,21.0,구름조금/안개
광주,200704,11,6.0,22.0,맑음
광주,200704,12,8.0,24.0,구름조금
광주,200704,13,8.0,16.0,구름많음/안개/비
광주,200704,14,5.0,20.0,구름조금/안개
광주,200704,15,6.0,20.0,구름많음/비
광주,200704,16,7.0,12.0,구름많음/비
광주,200704,17,5.0,13.0,구름많음
광주,200704,18,7.0,18.0,구름조금/소나기
광주,200704,19,5.0,20.0,구름조금
광주,200704,20,11.0,22.0,구름많음
광주,200704,21,14.0,22.0,흐림
광주,200704,22,10.0,19.0,흐림/안개/비
광주,200704,23,9.0,22.0,구름조금
광주,200704,24,10.0,18.0,구름많음/안개
광주,200704,25,9.0,21.0,구름조금/안개
광주,200704,26,10.0,24.0,구름조금/안개
광주,200704,27,11.0,25.0,구름조금/안개
광주,200704,28,8.0,23.0,맑음
광주,200704,29,7.0,26.0,구름조금
광주,200704,30,11.0,20.0,흐림/비
광주,200705,1,12.0,16.0,흐림/안개/비
광주,200705,2,10.0,22.0,맑음/안개
광주,200705,3,11.0,23.0,구름많음/안개
광주,200705,4,17.0,27.0,구름조금/안개
광주,200705,5,,,
광주,200705,6,15.0,21.0,흐림/안개/비
광주,200705,7,12.0,27.0,맑음
광주,200705,8,14.0,27.0,맑음
광주,200705,9,12.0,25.0,구름많음/비
광주,200705,10,13.0,23.0,구름조금
광주,200705,11,10.0,27.0,구름조금/안개
광주,200705,12,13.0,18.0,흐림/안개/비
광주,200705,13,10.0,24.0,맑음
광주,200705,14,15.0,25.0,구름조금
광주,200705,15,14.0,27.0,구름많음
광주,200705,16,14.0,21.0,흐림/비
광주,200705,17,14.0,24.0,구름조금
광주,200705,18,14.0,20.0,구름조금
광주,200705,19,13.0,24.0,구름조금
광주,200705,20,11.0,26.0,맑음
광주,200705,21,12.0,24.0,구름많음
광주,200705,22,12.0,28.0,구름조금
광주,200705,23,16.0,27.0,구름많음
광주,200705,24,20.0,26.0,흐림/비
광주,200705,25,17.0,26.0,구름조금/황사/비
광주,200705,26,16.0,29.0,맑음/황사
광주,200705,27,19.0,29.0,구름많음/안개
광주,200705,28,17.0,28.0,구름조금
광주,200705,29,17.0,27.0,구름조금/안개
광주,200705,30,15.0,25.0,맑음
광주,200705,31,15.0,29.0,구름조금
광주,200706,1,17.0,21.0,흐림
광주,200706,2,17.0,24.0,흐림
광주,200706,3,17.0,27.0,구름조금/안개
광주,200706,4,18.0,28.0,구름많음
광주,200706,5,19.0,28.0,구름많음
광주,200706,6,20.0,27.0,구름많음
광주,200706,7,19.0,29.0,구름많음/소나기
광주,200706,8,18.0,29.0,구름많음
광주,200706,9,18.0,28.0,구름조금
광주,200706,10,17.0,29.0,맑음
광주,200706,11,17.0,29.0,구름많음
광주,200706,12,19.0,30.0,구름많음
광주,200706,13,18.0,26.0,흐림/비
광주,200706,14,17.0,22.0,흐림/비
광주,200706,15,19.0,26.0,흐림
광주,200706,16,17.0,31.0,구름많음/비
광주,200706,17,18.0,28.0,흐림
광주,200706,18,19.0,29.0,구름많음
광주,200706,19,19.0,33.0,구름조금/안개
광주,200706,20,20.0,30.0,구름많음
광주,200706,21,23.0,27.0,흐림/비
광주,200706,22,21.0,23.0,흐림/이슬비
광주,200706,23,20.0,24.0,흐림/비
광주,200706,24,21.0,24.0,흐림/안개/이슬비
광주,200706,25,19.0,24.0,흐림/안개/비
광주,200706,26,22.0,30.0,흐림/안개
광주,200706,27,21.0,30.0,구름많음/안개
광주,200706,28,24.0,28.0,흐림/안개/비
광주,200706,29,22.0,30.0,구름많음/안개/비
광주,200706,30,20.0,32.0,구름많음/안개/비
광주,200707,1,20.0,23.0,흐림/천둥번개/비
광주,200707,2,22.0,29.0,흐림/안개/비
광주,200707,3,21.0,26.0,흐림/안개/비
광주,200707,4,20.0,28.0,구름많음/비
광주,200707,5,21.0,27.0,흐림/안개
광주,200707,6,21.0,25.0,흐림/안개/비
광주,200707,7,22.0,31.0,흐림/소나기/안개
광주,200707,8,22.0,29.0,흐림/안개
광주,200707,9,21.0,24.0,흐림/비
광주,200707,10,21.0,24.0,흐림/이슬비
광주,200707,11,21.0,27.0,구름많음
광주,200707,12,21.0,31.0,구름많음/안개
광주,200707,13,22.0,30.0,흐림/비
광주,200707,14,22.0,30.0,구름조금
광주,200707,15,21.0,29.0,구름많음/소나기
광주,200707,16,20.0,24.0,흐림/이슬비
광주,200707,17,20.0,27.0,흐림/안개/비
광주,200707,18,20.0,31.0,구름많음/안개
광주,200707,19,25.0,31.0,흐림/안개/비
광주,200707,20,23.0,27.0,흐림/안개/비
광주,200707,21,20.0,26.0,흐림/비
광주,200707,22,20.0,30.0,구름조금
광주,200707,23,22.0,30.0,구름많음/안개
광주,200707,24,24.0,32.0,흐림/안개
광주,200707,25,26.0,31.0,구름많음/안개
광주,200707,26,26.0,34.0,구름많음/안개
광주,200707,27,25.0,33.0,구름많음
광주,200707,28,26.0,34.0,구름조금/안개
광주,200707,29,25.0,33.0,구름많음/안개
광주,200707,30,24.0,32.0,구름많음/안개
광주,200707,31,24.0,32.0,구름많음
광주,200708,1,25.0,33.0,구름많음
광주,200708,2,26.0,34.0,구름많음
광주,200708,3,26.0,34.0,구름많음/안개
광주,200708,4,25.0,33.0,구름많음/안개/비
광주,200708,5,22.0,27.0,흐림/비
광주,200708,6,22.0,27.0,흐림/비
광주,200708,7,23.0,31.0,구름많음/소나기/천둥번개
광주,200708,8,25.0,32.0,구름많음/소나기
광주,200708,9,26.0,32.0,구름많음/소나기
광주,200708,10,26.0,33.0,구름많음
광주,200708,11,27.0,31.0,구름많음
광주,200708,12,25.0,29.0,흐림/소나기
광주,200708,13,25.0,29.0,흐림/소나기
광주,200708,14,25.0,28.0,흐림/비
광주,200708,15,23.0,31.0,구름많음/비
광주,200708,16,24.0,33.0,구름조금/소나기
광주,200708,17,24.0,34.0,구름조금
광주,200708,18,25.0,33.0,구름조금
광주,200708,19,24.0,33.0,구름조금
광주,200708,20,24.0,33.0,구름많음/소나기
광주,200708,21,25.0,32.0,구름조금/소나기
광주,200708,22,24.0,31.0,구름많음/소나기/천둥번개
광주,200708,23,24.0,33.0,구름많음/안개
광주,200708,24,24.0,32.0,구름조금
광주,200708,25,24.0,33.0,구름조금/소나기
광주,200708,26,24.0,32.0,구름많음
광주,200708,27,25.0,32.0,구름많음/소나기
광주,200708,28,22.0,27.0,흐림/소나기/천둥번개
광주,200708,29,22.0,25.0,흐림/비
광주,200708,30,21.0,24.0,흐림/비
광주,200708,31,19.0,24.0,흐림/비
광주,200709,1,18.0,20.0,흐림/비
광주,200709,2,18.0,22.0,흐림/이슬비
광주,200709,3,20.0,27.0,흐림/비
광주,200709,4,19.0,23.0,흐림/비
광주,200709,5,19.0,21.0,흐림/비
광주,200709,6,19.0,21.0,흐림/천둥번개/비
광주,200709,7,19.0,24.0,흐림/비
광주,200709,8,,,
광주,200709,9,19.0,28.0,구름조금
광주,200709,10,17.0,30.0,맑음/안개
광주,200709,11,18.0,30.0,구름조금/안개
광주,200709,12,18.0,30.0,구름조금/안개
광주,200709,13,20.0,29.0,구름많음/안개
광주,200709,14,21.0,25.0,흐림/비
광주,200709,15,21.0,24.0,흐림/비
광주,200709,16,21.0,23.0,흐림/비
광주,200709,17,19.0,30.0,구름많음/비
광주,200709,18,22.0,29.0,흐림
광주,200709,19,25.0,31.0,구름많음/소나기/천둥번개
광주,200709,20,25.0,31.0,구름많음/비
광주,200709,21,22.0,30.0,흐림/소나기
광주,200709,22,21.0,28.0,흐림/비
광주,200709,23,20.0,22.0,흐림/비
광주,200709,24,20.0,25.0,흐림/비
광주,200709,25,19.0,29.0,구름많음
광주,200709,26,20.0,28.0,구름조금
광주,200709,27,20.0,29.0,구름조금
광주,200709,28,15.0,23.0,흐림/비
광주,200709,29,15.0,25.0,구름많음/소나기
광주,200709,30,18.0,23.0,흐림
광주,200710,1,17.0,25.0,구름많음
광주,200710,2,16.0,27.0,맑음
광주,200710,3,17.0,27.0,구름조금
광주,200710,4,18.0,26.0,구름조금/안개
광주,200710,5,17.0,27.0,구름조금/안개
광주,200710,6,15.0,27.0,맑음
광주,200710,7,16.0,20.0,구름많음/비
광주,200710,8,14.0,20.0,흐림/비
광주,200710,9,11.0,22.0,구름조금
광주,200710,10,11.0,26.0,맑음
광주,200710,11,11.0,20.0,구름조금
광주,200710,12,15.0,21.0,흐림
광주,200710,13,13.0,21.0,흐림
광주,200710,14,11.0,22.0,구름조금/안개
광주,200710,15,11.0,22.0,구름조금
광주,200710,16,10.0,22.0,맑음
광주,200710,17,10.0,21.0,맑음
광주,200710,18,9.0,22.0,구름조금
광주,200710,19,11.0,17.0,구름많음/비
광주,200710,20,7.0,14.0,구름조금/비
광주,200710,21,6.0,20.0,맑음
광주,200710,22,8.0,21.0,구름조금
광주,200710,23,10.0,23.0,맑음/안개
광주,200710,24,11.0,25.0,맑음/안개
광주,200710,25,14.0,22.0,흐림/안개/비
광주,200710,26,14.0,21.0,구름조금/안개/비
광주,200710,27,11.0,23.0,맑음
광주,200710,28,10.0,22.0,구름많음/비
광주,200710,29,11.0,16.0,구름많음
광주,200710,30,9.0,18.0,구름조금
광주,200710,31,7.0,17.0,구름많음
광주,200711,1,11.0,15.0,구름많음
광주,200711,2,8.0,15.0,구름조금
광주,200711,3,5.0,17.0,맑음
광주,200711,4,6.0,18.0,구름조금
광주,200711,5,8.0,15.0,흐림
광주,200711,6,9.0,20.0,구름많음
광주,200711,7,6.0,21.0,맑음
광주,200711,8,7.0,22.0,구름많음/안개
광주,200711,9,8.0,21.0,구름조금/안개
광주,200711,10,8.0,15.0,구름많음/안개
광주,200711,11,9.0,14.0,구름많음
광주,200711,12,6.0,16.0,맑음
광주,200711,13,5.0,18.0,구름조금/안개
광주,200711,14,6.0,18.0,구름조금/안개
광주,200711,15,8.0,16.0,구름많음/안개
광주,200711,16,4.0,13.0,구름조금
광주,200711,17,2.0,13.0,구름많음
광주,200711,18,0.0,10.0,구름많음
광주,200711,19,-2.0,9.0,구름조금/비
광주,200711,20,2.0,9.0,구름조금/비
광주,200711,21,0.0,12.0,구름조금/비
광주,200711,22,0.0,13.0,구름조금
광주,200711,23,4.0,16.0,맑음/안개
광주,200711,24,5.0,16.0,구름조금/안개/비
광주,200711,25,0.0,15.0,맑음/안개
광주,200711,26,3.0,14.0,구름많음/안개/비
광주,200711,27,1.0,9.0,구름많음
광주,200711,28,-1.0,13.0,맑음
광주,200711,29,0.0,15.0,맑음/안개
광주,200711,30,1.0,8.0,구름조금
광주,200712,1,-1.0,12.0,맑음
광주,200712,2,4.0,6.0,흐림/안개/비
광주,200712,3,1.0,9.0,구름조금/비
광주,200712,4,1.0,5.0,구름많음
광주,200712,5,-1.0,6.0,구름조금
광주,200712,6,-2.0,6.0,흐림
광주,200712,7,4.0,8.0,흐림/안개/비
광주,200712,8,1.0,9.0,구름많음
광주,200712,9,2.0,10.0,구름조금
광주,200712,10,0.0,11.0,구름많음/비
광주,200712,11,8.0,12.0,흐림/안개/비
광주,200712,12,6.0,11.0,흐림/비
광주,200712,13,4.0,8.0,흐림/비
광주,200712,14,2.0,7.0,구름많음
광주,200712,15,0.0,9.0,구름많음/소나기
광주,200712,16,0.0,8.0,구름조금
광주,200712,17,-1.0,9.0,구름조금/안개
광주,200712,18,-1.0,8.0,구름조금/안개
광주,200712,19,-1.0,9.0,맑음/안개
광주,200712,20,-1.0,11.0,구름조금/안개
광주,200712,21,3.0,9.0,구름많음/안개/비
광주,200712,22,5.0,13.0,구름많음
광주,200712,23,1.0,11.0,구름조금/안개
광주,200712,24,0.0,12.0,구름많음
광주,200712,25,3.0,14.0,구름많음
광주,200712,26,2.0,17.0,맑음
광주,200712,27,3.0,13.0,구름많음/비
광주,200712,28,7.0,12.0,흐림/안개/비
광주,200712,29,0.0,7.0,구름많음/소나기/안개/황사/눈
광주,200712,30,-2.0,1.0,흐림/눈
광주,200712,31,-3.0,2.0,구름많음/눈
광주,200801,1,-4.0,1.0,구름많음/눈
광주,200801,2,-2.0,4.0,구름많음
광주,200801,3,-2.0,8.0,구름조금
광주,200801,4,-2.0,7.0,구름조금/안개
광주,200801,5,-2.0,8.0,맑음/안개
광주,200801,6,-2.0,10.0,구름조금/안개
광주,200801,7,0.0,10.0,구름조금/안개
광주,200801,8,0.0,7.0,구름많음/안개
광주,200801,9,0.0,12.0,맑음/안개
광주,200801,10,0.0,11.0,구름많음/안개
광주,200801,11,6.0,9.0,흐림/안개/비
광주,200801,12,2.0,6.0,흐림/안개/비
광주,200801,13,-1.0,3.0,구름많음
광주,200801,14,-2.0,4.0,구름조금
광주,200801,15,-4.0,4.0,구름많음
광주,200801,16,-5.0,1.0,구름조금
광주,200801,17,-9.0,2.0,구름조금
광주,200801,18,-6.0,3.0,구름조금
광주,200801,19,-4.0,5.0,흐림
광주,200801,20,2.0,7.0,흐림/비
광주,200801,21,2.0,4.0,흐림/비
광주,200801,22,2.0,4.0,흐림/비
광주,200801,23,-2.0,3.0,구름많음/진눈개비
광주,200801,24,-5.0,-1.0,맑음
광주,200801,25,-5.0,2.0,구름많음
광주,200801,26,-3.0,4.0,구름많음
광주,200801,27,-5.0,7.0,구름조금
광주,200801,28,-1.0,2.0,흐림/안개
광주,200801,29,0.0,6.0,구름많음
광주,200801,30,-2.0,4.0,구름많음
광주,200801,31,-3.0,2.0,구름조금
광주,200802,1,-5.0,5.0,구름조금
광주,200802,2,-1.0,6.0,구름많음
광주,200802,3,-2.0,5.0,구름조금
광주,200802,4,-1.0,5.0,구름많음
광주,200802,5,-3.0,3.0,구름많음
광주,200802,6,-2.0,3.0,구름조금
광주,200802,7,-3.0,3.0,구름조금
광주,200802,8,-4.0,6.0,구름조금
광주,200802,9,-3.0,3.0,구름많음/눈
광주,200802,10,-5.0,9.0,구름조금
광주,200802,11,-2.0,7.0,구름많음
광주,200802,12,-5.0,0.0,구름조금
광주,200802,13,-8.0,1.0,맑음
광주,200802,14,-5.0,6.0,구름조금
광주,200802,15,-2.0,4.0,맑음
광주,200802,16,-5.0,5.0,맑음
광주,200802,17,-3.0,4.0,구름조금
광주,200802,18,-6.0,7.0,맑음
광주,200802,19,-4.0,7.0,맑음
광주,200802,20,-1.0,11.0,맑음/안개
광주,200802,21,-3.0,12.0,맑음/안개
광주,200802,22,-1.0,14.0,구름조금/안개
광주,200802,23,-3.0,7.0,맑음
광주,200802,24,-6.0,8.0,맑음
광주,200802,25,-2.0,7.0,흐림/비
광주,200802,26,1.0,4.0,구름많음/안개/눈
광주,200802,27,-1.0,8.0,맑음
광주,200802,28,-2.0,12.0,구름조금
광주,200802,29,0.0,14.0,구름조금/안개/황사
광주,200803,1,2.0,12.0,맑음
광주,200803,2,1.0,14.0,구름많음/황사
광주,200803,3,2.0,8.0,구름조금/이슬비
광주,200803,4,-1.0,8.0,맑음
광주,200803,5,-2.0,10.0,맑음
광주,200803,6,-2.0,10.0,구름조금
광주,200803,7,-1.0,10.0,맑음
광주,200803,8,-2.0,14.0,구름조금
광주,200803,9,3.0,11.0,구름많음
광주,200803,10,2.0,15.0,맑음
광주,200803,11,4.0,19.0,맑음/안개
광주,200803,12,5.0,21.0,맑음/안개
광주,200803,13,8.0,18.0,흐림/안개/비
광주,200803,14,5.0,17.0,맑음
광주,200803,15,4.0,19.0,맑음
광주,200803,16,6.0,16.0,구름조금
광주,200803,17,2.0,21.0,맑음
광주,200803,18,6.0,18.0,구름많음
광주,200803,19,7.0,21.0,구름조금
광주,200803,20,5.0,21.0,맑음
광주,200803,21,4.0,23.0,맑음
광주,200803,22,7.0,18.0,흐림/비
광주,200803,23,7.0,12.0,흐림/안개/비
광주,200803,24,7.0,17.0,구름조금/안개/비
광주,200803,25,4.0,13.0,구름조금
광주,200803,26,4.0,13.0,구름조금/소나기
광주,200803,27,4.0,13.0,구름조금/비
광주,200803,28,3.0,14.0,구름조금
광주,200803,29,7.0,15.0,흐림/비
광주,200803,30,6.0,15.0,구름많음/안개/비
광주,200803,31,6.0,12.0,구름조금/안개
광주,200804,1,4.0,16.0,맑음/안개
광주,200804,2,6.0,17.0,구름조금/안개
광주,200804,3,5.0,18.0,맑음
광주,200804,4,5.0,20.0,구름조금/안개
광주,200804,5,8.0,23.0,구름조금/안개
광주,200804,6,8.0,24.0,구름많음/비
광주,200804,7,9.0,16.0,구름많음/안개/비
광주,200804,8,7.0,24.0,구름조금/안개
광주,200804,9,11.0,16.0,흐림/비
광주,200804,10,10.0,19.0,구름많음/비
광주,200804,11,9.0,23.0,구름조금/안개
광주,200804,12,9.0,23.0,구름많음/안개
광주,200804,13,11.0,18.0,구름많음
광주,200804,14,6.0,23.0,구름조금/안개
광주,200804,15,9.0,24.0,구름조금/안개
광주,200804,16,14.0,18.0,흐림/비
광주,200804,17,13.0,22.0,구름많음/소나기
광주,200804,18,12.0,26.0,맑음
